timestamp,open,high,low,close,volume,RSI,ATR,MACD,Signal_Line,SMA_20,Std_Dev,Upper_Band,Lower_Band
2025-12-28 13:00:00,2939.45,2945.12,2938.99,2940.42,7406.9172,40.56830601092866,8.35000000000007,2.9501214429451466,3.3452998895947412,2939.259,6.098497571663054,2951.455995143326,2927.062004856674
2025-12-28 14:00:00,2940.42,2955.64,2939.75,2945.69,11666.4344,50.20012639561835,8.868571428571483,3.175610846991276,3.3113620810740487,2940.232,5.425622059897316,2951.0832441197945,2929.3807558802055
2025-12-28 15:00:00,2945.7,2961.23,2945.67,2949.46,8567.1165,55.133839392728696,9.336428571428607,3.6168277778315314,3.372455220425546,2941.1639999999998,5.323769341359863,2951.8115386827194,2930.51646131728
2025-12-28 16:00:00,2949.47,2954.72,2940.2,2942.72,5705.1243,45.74507617985838,9.877857142857172,3.3836293301665137,3.3746900423737394,2941.826,4.563287596044567,2950.952575192089,2932.699424807911
2025-12-28 17:00:00,2942.72,2951.0,2942.65,2945.89,4282.2861,52.168199737187905,10.002142857142871,3.4152416081474257,3.382800355528477,2942.3650000000002,4.360403771743581,2951.0858075434876,2933.644192456513
2025-12-28 18:00:00,2945.88,2946.32,2924.54,2931.31,13747.0116,43.93675889328049,10.940714285714291,2.2380120070429257,3.153842685831367,2942.267,4.5914750525183985,2951.449950105037,2933.084049894963
2025-12-28 19:00:00,2931.31,2940.0,2926.49,2933.61,5795.8466,48.83154819863675,11.083571428571434,1.473652496125851,2.817804647890264,2941.495,4.68798071219351,2950.870961424387,2932.1190385756126
2025-12-28 20:00:00,2933.6,2937.76,2930.34,2932.37,4036.4103,40.66630454463159,10.960000000000004,0.7590841898963845,2.406060556291488,2940.8385000000003,5.006163858579837,2950.85082771716,2930.8261722828406
2025-12-28 21:00:00,2932.36,2939.34,2928.89,2938.28,4229.7442,49.37347720153168,11.270714285714316,0.6620396857001651,2.0572563821732235,2940.5365,4.967117426266393,2950.470734852533,2930.6022651474673
2025-12-28 22:00:00,2938.29,2955.5,2935.21,2950.2,5193.5936,57.64414676761791,12.071428571428603,1.5293462458234899,1.951674354903277,2940.6814999999997,5.211276512980283,2951.10405302596,2930.258946974039
2025-12-28 23:00:00,2950.19,2954.42,2940.36,2950.91,7297.4906,59.694860020737345,12.185714285714312,2.248069661921818,2.010953416306985,2941.048,5.663944691969287,2952.3758893839386,2929.720110616061
2025-12-29 00:00:00,2950.91,2977.51,2944.54,2966.77,18122.1578,65.04816955683981,13.967857142857188,4.050738211150929,2.418910375275774,2942.4375,8.040213321993372,2958.517926643987,2926.357073356013
2025-12-29 01:00:00,2966.77,2986.67,2952.9,2980.95,19759.3808,70.19062226117408,15.86571428571431,6.54809119745687,3.2447465397119934,2944.7325,11.588452907505557,2967.9094058150113,2921.555594184989
2025-12-29 02:00:00,2980.96,3018.3,2980.96,3003.9,32409.2906,79.41230151487477,18.003571428571508,10.260853893879357,4.647968010545466,2947.7934999999998,17.56302703648235,2982.9195540729643,2912.6674459270353
2025-12-29 03:00:00,3003.9,3048.45,3002.87,3043.75,31704.535,84.80296396092942,20.821428571428637,16.2316981273284,6.9647140339020535,2953.031,27.57042139303411,3008.1718427860683,2897.8901572139316
2025-12-29 04:00:00,3043.75,3057.78,3039.4,3040.06,37182.0178,82.1270511336554,20.999285714285797,20.43037439994714,9.657846107111071,2958.049,33.50974672036715,3025.068493440734,2891.029506559266
2025-12-29 05:00:00,3040.06,3045.43,3032.47,3037.54,24923.9249,80.24309847548395,20.813571428571517,23.28608516168606,12.383493918026069,2963.0350000000003,37.520213569698534,3038.0754271393976,2887.994572860603
2025-12-29 06:00:00,3037.55,3045.01,3032.15,3036.36,19268.5354,83.42853062973015,20.6950000000001,25.16396584211816,14.939588302844488,2967.686,40.59011331528122,3048.866226630563,2886.5057733694375
2025-12-29 07:00:00,3036.36,3039.01,3010.74,3019.51,21656.4681,73.94302068427223,22.11785714285728,25.004311493828027,16.9525329410412,2971.457,41.76887258284701,3054.994745165694,2887.919254834306
2025-12-29 08:00:00,3019.51,3026.51,3011.68,3014.38,8292.8625,78.78577864023838,21.62142857142872,24.185045990252547,18.399035550883468,2975.204,42.105526003127025,3059.4150520062544,2890.992947993746
