timestamp,open,high,low,close,volume,RSI,ATR,MACD,Signal_Line,SMA_20,Std_Dev,Upper_Band,Lower_Band
2025-12-28 13:00:00,87850.59,87962.45,87820.0,87896.59,171.73272,51.67356148928193,151.81999999999866,81.09632587328088,70.91701823773505,87743.3125,121.56629310683653,87986.44508621367,87500.17991378633
2025-12-28 14:00:00,87896.6,88088.75,87896.59,87910.0,249.63472,54.77495922545679,147.30285714285648,83.840624861783,73.50173956254464,87763.812,112.61787623828576,87989.04775247657,87538.57624752344
2025-12-28 15:00:00,87910.0,88006.0,87824.18,87836.27,269.26609,54.32908255459751,145.55214285714257,79.15367250391864,74.63212615081945,87777.156,103.8374072845615,87984.83081456913,87569.48118543088
2025-12-28 16:00:00,87836.27,87898.42,87740.0,87814.04,180.88996,50.281772922140334,148.51999999999992,72.80618934599624,74.2669387898548,87790.062,90.01336185022626,87970.08872370046,87610.03527629955
2025-12-28 17:00:00,87814.04,87931.59,87760.0,87760.0,91.8913,51.779261237205674,152.20642857142852,62.69250665137952,71.95205236215975,87794.651,85.71150306022457,87966.07400612044,87623.22799387955
2025-12-28 18:00:00,87760.01,87768.79,87500.26,87598.49,404.22039,41.07637123651404,161.0307142857138,41.170248054142576,65.79569150055632,87796.276,81.34502407064275,87958.96604814129,87633.58595185871
2025-12-28 19:00:00,87598.49,87698.3,87511.27,87520.75,204.83537,40.45930006120319,166.52714285714214,17.6374215400283,56.16403750845072,87778.463,99.67678936390153,87977.81657872781,87579.1094212722
2025-12-28 20:00:00,87520.75,87655.28,87446.73,87514.76,144.33445,33.310798352896924,171.653571428571,-1.4788091652153526,44.635468173717506,87761.45300000001,113.94238239705489,87989.33776479412,87533.5682352059
2025-12-28 21:00:00,87514.75,87592.67,87435.0,87588.37,122.38811,40.15069818885575,178.69357142857083,-10.56703767599538,33.59496700377493,87751.5735,120.10510858476673,87991.78371716953,87511.36328283047
2025-12-28 22:00:00,87588.37,87992.7,87481.55,87900.09,295.38221,54.94811993297725,197.9114285714282,7.299530159449205,28.335879634909787,87756.039,124.01876606300503,88004.07653212601,87508.001467874
2025-12-28 23:00:00,87900.09,88049.53,87634.92,87952.71,306.73393,57.57122033931946,214.6692857142854,25.411974701069994,27.75109864814183,87766.674,131.46801117422788,88029.61002234845,87503.73797765154
2025-12-29 00:00:00,87952.71,88444.19,87813.17,88295.69,572.37767,66.94707081942897,244.7414285714289,66.67326914591831,35.53553274769713,87795.215,176.24915102446843,88147.71330204893,87442.71669795107
2025-12-29 01:00:00,88295.68,88480.0,87849.42,88445.57,562.88296,69.82652845356479,282.288571428572,110.19692411956203,50.467811022070116,87834.597,225.16743686002258,88284.93187372004,87384.26212627995
2025-12-29 02:00:00,88445.57,89383.74,88445.57,89163.25,1796.47871,81.20705805157054,342.4107142857143,200.29167460753524,80.43258373916315,87906.1595,371.03524727551326,88648.22999455102,87164.08900544897
2025-12-29 03:00:00,89163.25,90169.06,89101.79,90123.55,1827.31757,86.90147939975598,408.46928571428623,345.2013318319223,133.386333357715,88025.7945,616.2497991414391,89258.29409828289,86793.29490171712
2025-12-29 04:00:00,90123.55,90406.08,89952.81,90143.06,1199.9569,86.927905699941,427.1200000000005,456.35697402388905,197.9804614909498,88142.69750000001,773.7893512474699,89690.27620249495,86595.11879750507
2025-12-29 05:00:00,90143.07,90300.07,89931.37,89984.0,828.28612,84.54197184185877,440.4685714285723,525.5555315928214,263.4954755113241,88251.8975,870.89517654253,89993.68785308507,86510.10714691495
2025-12-29 06:00:00,89984.0,90121.21,89749.87,89777.26,503.12838,79.80554931407852,455.67714285714464,557.2896091001749,322.25430222909426,88347.91500000001,928.9790147508295,90205.87302950167,86489.95697049834
2025-12-29 07:00:00,89777.25,89846.71,89507.03,89617.71,971.61551,77.32818655502247,467.683571428574,563.0739762743178,370.418237038139,88434.638,963.6303722551999,90361.8987445104,86507.37725548961
2025-12-29 08:00:00,89617.71,89825.01,89444.47,89555.1,990.67432,79.64569589604812,475.6842857142879,556.1945605130313,407.5735017331175,88519.863,984.4088551490498,90488.6807102981,86551.0452897019
2025-12-29 09:00:00,89555.1,89618.22,87770.1,88100.05,2360.59949,56.19267526136877,594.3335714285734,428.3939406372374,411.7375895139415,88530.036,978.6634014033577,90487.3628028067,86572.70919719328
2025-12-29 10:00:00,88100.5,88270.02,87653.69,87780.01,807.41906,52.65709677742495,623.4607142857161,297.8530112116423,388.96067385348164,88523.5365,983.4180056007775,90490.37251120155,86556.70048879845
2025-12-29 11:00:00,87780.0,87793.27,87567.65,87567.66,450.07731,49.79815168934666,628.3142857142884,175.24341680452926,346.2172224436912,88510.106,995.0632240077538,90500.23244801551,86519.97955198449
